,session_duration,wild_mouse_duration,pct_scroll_move,screen_width,product_ean,pct_doubleclick,browser_name,pct_mouse_click,pct_mouse_move,pct_wild_mouse,pct_click_product_info,mouse_move_total_rel_distance,scroll_move_total_rel_distance,page_activity_duration,session_start,screen_height,pct_input,pct_scrandom,pct_rage_click,ack,pct_scroll_move_duration,pct_click,total_load_time,registration
6081,-1.9384133754493698,9.4212,62.18378,1280,1.2452675100185893,1.4309997165371797,4,10.01892,-1.2595344733841434,49.28919,62.92306,-0.8508476032834487,-0.05683482559059471,-0.17677058646263433,-1.0648645395903,1024,-0.5909664541322688,36.93296,-0.5581061882491183,0.0,-0.797709096150909,-0.13975527920461325,1.291950195778249,-0.16128127334986397
6480,1.4577795296034406,11.02687,58.09436,1366,0.14477960565136005,-0.1931431668132398,1,9.23904,0.2861349357549178,55.82571,55.63277,0.8922251945572367,0.5620991012963958,-0.7347981032164006,-1.1400769252954,1080,1.5459273181166064,32.37568,-0.7210959432393467,1.0,0.030893565188462674,-0.7282403553007382,0.09171191948527647,0.5120605851503511
10022,0.9067679254861926,9.52943,43.15284,800,-0.007899666949860384,-1.7507603842923052,5,9.44448,1.5053183152024583,64.95126,56.58879,-0.5284219752502518,0.5654828015787231,0.8781277140005186,0.3101493079919454,600,-0.37022065965940926,40.1531,-1.4273435922108,0.0,3.0514470080155927,2.283749723253425,1.6945029164753231,5.19933758270342
8703,0.7033999629288543,9.89068,36.71825,800,5.19933758270342,1.2256000095095516,1,9.63908,-0.7006257506365482,62.75088,38.40511,-0.2814937503568519,-0.10274295529881192,-0.2633034285467167,0.1519876162518659,1,0.13543681374894329,36.36618,1.3091717494896093,1.0,-0.03524002627393252,-0.21634060032450947,-1.1401027643219162,-0.6337883590446369
2410,1.0634148491108937,9.1451,33.66682,1280,-0.5063476573610789,-0.5408824784439604,5,10.2805,1.3781137589543457,40.35609,43.95649,-0.5922800631628873,0.5202127379090864,0.5235370133423165,1.018778135032987,600,-0.7184619962535121,30.72213,0.20234948699952585,1.0,0.12233601112715899,0.9534930016811651,2.03310375181142,1.6945557628218695
5368,-1.2918324335586229,9.51559,58.68263,1,-0.3655314769729695,1.164443705970982,1,10.59604,0.028859085604391908,64.44389,37.29587,0.477763516333551,-0.970832605620056,-1.5057470057123412,-1.1997660052684798,1080,-0.49213682280838095,39.74933,-0.19182001586958364,1.0,-3.033061882620737,-1.6949226766682979,-0.5820090863157499,0.3790770415413815
2260,0.5143565886325607,8.86539,50.80457,1024,-0.6847629895935875,-0.08667363855178388,3,8.94775,0.17273101614570743,40.30237,64.63268,1.316296700112619,-1.2959573790739898,-1.1497417570435924,0.708751856519529,1080,-1.3249576888929775,41.8622,-1.5121929819885127,1.0,0.15841854959506765,-1.4284820653066659,-1.6205922981199683,0.17782697898639005
2133,1.0762076175665571,9.91195,63.30536,1366,-1.025122680009755,-0.4431494248121575,2,10.19061,0.06276962995222422,67.51969,49.87617,-0.47650253093608247,-1.126898749991717,-1.3557611526861928,-2.6965110627878097,1024,0.11820414480337647,42.15788,1.0307173635349378,0.0,-0.9456209581856777,-1.2640663695358172,-0.08037886482297546,-1.2589508428672536
3722,0.3271256237341502,8.71909,47.1676,2,1.4903351443303179,-0.7135985159874969,3,8.73165,0.6059551370107433,41.77653,52.5672,1.403007848313206,1.3744381036597733,-1.044408794872596,-0.17400458122309548,600,-1.2286069212987556,25.95969,-0.5915459653871122,1.0,0.07653183770454725,-0.8698463380137418,-0.1689119927864557,-5.199337582605575
5091,0.6711873472635534,10.50966,58.84939,2,-1.537691249872052,1.365257371218065,2,10.82749,-0.3979179193672613,61.53305,36.38617,-0.5370378693706513,-0.5667895476893392,-0.04894771798160358,1.1946284406765848,768,0.8337809991251108,30.07177,1.1590713001237696,1.0,-0.8044952453540368,-0.17527842859302045,1.7619480328408437,-0.8480746535481313
4358,0.2530722911720655,10.05271,66.49447,1920,-1.6022103183576308,0.3722459868401697,2,8.64666,-0.451468876645359,40.17172,67.54725,1.3567276578972076,-1.0043714974097815,1.7219140740079053,-0.08289637816794465,768,0.29267606076175356,45.26278,0.38660220576446375,1.0,1.1075163443928508,0.8716792497377875,-0.6104835432900302,1.097844783708499
9635,-1.8264320966137115,10.44941,40.81268,1366,0.5984352524007998,0.5627963389464197,2,10.45087,-1.202346703289829,45.71073,42.44062,-0.4163776423783461,0.016453502022897443,0.16382378125424046,1.5500849779020571,768,0.7397372194138896,48.10422,-0.16377165259834264,1.0,0.08889078634910244,0.026348991391809306,-0.5220987143284742,0.5045673648537015
8648,0.7721669412945269,10.52263,31.38243,1024,-0.5450522800045563,-1.563436505524244,5,10.08088,0.6222451690491574,44.16889,50.56641,-0.9857323606768899,1.2290807049471146,0.5008869659637976,-1.102438923565344,1,0.869809376019127,58.95074,-0.5481508392647121,0.0,0.5069649218493244,1.0978219302451329,0.6086589294944227,1.4393404070366462
1523,-1.7481869151649732,8.78525,57.84765,1280,-1.289578060689176,-0.12578779918185587,4,9.47341,-0.04769168375857986,48.06868,32.16296,0.7710081654853215,1.0318311410070224,-0.6226211131134611,-0.26138737267788775,800,-1.4425433583574947,43.37981,0.6110614810709349,1.0,-0.627612179282343,-0.744694447710125,-0.07282931620005585,-0.36821528671982573
8134,0.05940948679929432,11.21183,37.52366,1024,1.0714816173497166,-1.5129846838211602,3,9.41936,-0.0030852612442005233,47.28095,66.33307,-0.9651017797475266,0.24956548826509883,2.4020400648813247,1.2050282518806386,800,2.0952862761808144,41.88382,0.4172739874080402,0.0,-0.01754299334590485,1.8128724645446548,0.875094085961515,2.2899613083475203
9048,0.15768529928502997,9.71691,46.90661,1920,-0.6795382675956596,1.3102964870742504,1,9.36442,-1.4973512589209637,41.48396,69.93317,1.1630386154819323,-0.29364340829534913,0.4790449255987726,-1.159825026611042,600,-0.11685030076988064,61.78768,0.7609288887692801,1.0,0.878965712823214,0.22481618073245516,0.6029554324650699,-0.9416998217386928
10945,-1.3003113103127855,9.48958,57.65414,1024,-0.14226529519790967,1.4902059938843686,2,9.23123,-0.039826445475761245,53.93858,62.1734,1.3841250563810452,-0.39446392261029184,-1.7883768483358844,-1.097731142195583,1,-0.4326229871598881,54.13767,0.6727469001798836,0.0,0.10992035987041306,-1.0809343710034485,1.4843959572488477,0.25236466874948293
906,-0.7653681087984935,9.33046,55.37053,1366,0.25490199055947255,0.01881964145130391,3,9.26396,-0.7413876038411351,53.45704,50.0805,0.31210226111850636,-1.0631153978950059,-0.34943540461859973,0.01881964145130391,1080,-0.6029430938482407,62.84439,-1.62793513792025,1.0,0.33793094240176935,-0.6150245032050715,0.8845926423808339,0.21620388056489545
8160,0.4611786771399843,8.74641,58.63108,1366,0.9459006971505848,-1.3400133513562347,2,10.1448,-0.5037542990616736,57.72146,52.10382,-1.1153197478081593,0.4772026102598154,0.8131585241741589,1.3033828013606497,1,-1.5247763795592402,39.82836,0.814396018776186,0.0,-0.07541934412998219,0.5311929204065196,-0.6507190224726692,-0.9051888168927784
6040,-0.36744364919731465,9.14176,37.17267,1280,-0.6742563881809048,-0.8995338605921868,1,11.03774,0.48930663465583857,46.51456,41.58086,-0.1497424873407926,2.020812708372263,0.20337896614335013,1.2867019355423475,1,-0.8196556973718009,61.61654,0.8282638421988424,1.0,0.6645185826866729,0.5760748876486937,2.5117912497307806,-2.062460144218761
6779,-1.3085381459260383,9.30541,69.76292,800,0.9896968352818815,0.8698463380137418,2,9.81647,0.5583922312531165,42.14221,42.1984,-0.38291232135807585,-0.4164129050239813,-0.6831778069051377,1.184446818906046,1080,-0.6119957936995944,38.96286,-0.30239086705608703,0.0,-0.6125764968381959,-0.43072729929545756,-0.5321897309193041,1.2921315441532764
2931,-0.8566921862242054,11.36467,37.38387,1,0.3123760433228348,-0.6580429849889554,1,11.39575,0.24972140621486738,48.34231,43.3439,-0.5313234509358133,-1.5597775276051615,-1.9105995981591772,-0.4390012085038276,2,2.877846118927186,63.35146,1.6260085068995618,0.0,-1.2858466231999695,-1.8379751573914644,-1.135284209184952,0.1635258085295296
6720,0.027104184289061656,11.03996,44.66736,1,-0.14477960565136005,2.03310375181142,1,10.7346,-1.82375217147764,28.06439,61.12697,-0.6835911442802592,-1.8604868026476717,0.1701847241123691,1.2529876254001933,1,1.5878003529443294,32.60059,-1.041876914989502,1.0,-0.6185733347235003,-0.10684125890701346,-1.2867019355423475,0.3616288269536067
8929,-0.22888954077015722,11.09492,56.5378,1,0.6863498948283557,-0.1701847241123691,4,9.72019,-1.3041214037998639,53.98838,50.81044,-0.3722984428387,0.3365978114473127,0.2007962513912006,1.084195157559207,1024,1.7861555612610764,35.93561,-0.4311609483716991,1.0,-0.2501180006691327,-0.033879835403491904,1.684463684524537,-0.9676485309459352
